Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Normality_p_value,Levene_p_value,Assumptions_Passed
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,China,Status_Score,0.0,3.639699834900907e-11,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,China,Warmth_Score,7.766376725845942e-12,2.034168901148326e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Hireability_Score,1.7324497589408543e-09,0.0012818668976936076,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Competence_Score,0.0,0.16823615635236586,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Fit_Score,0.0,1.6514037414903327e-06,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Performance_Score,0.0,0.00045235947613899666,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,1.2440515105971216e-09,0.003210680055073344,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Status_Score,0.0,7.572208466378422e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Agentic,USA,Warmth_Score,0.0,0.03947781741363739,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Hireability_Score,4.4017198651534915e-11,2.0311451348853046e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Competence_Score,7.766376725845942e-12,2.722508947170774e-06,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Fit_Score,4.4017198651534915e-11,4.596701981731019e-06,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Performance_Score,4.4017198651534915e-11,0.00020568864310731505,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Leadership_Avg,4.897490013395953e-08,0.07185340052786252,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Status_Score,0.0,5.964842723807318e-11,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,China,Warmth_Score,7.766376725845942e-12,0.036984451032530084,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Hireability_Score,1.7832852553163528e-10,0.0012827984360109241,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Competence_Score,7.766376725845942e-12,0.0013221571386342367,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Fit_Score,7.766376725845942e-12,2.1494988074774433e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Performance_Score,7.766376725845942e-12,2.759264794399474e-08,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Leadership_Avg,2.6612134671432287e-11,0.00040178245930058145,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.00011265607559254907,False
standard,Project Management / Programme Management,Singapore,Balanced,Entry-Level,Communal,USA,Warmth_Score,1.8231743635890713e-07,0.4619209933429408,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Hireability_Score,4.4017198651534915e-11,0.1705777875888713,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Competence_Score,0.0,0.004982138710591293,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Fit_Score,7.766376725845856e-12,0.48285293406467344,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Performance_Score,1.7832852553163657e-10,0.16135060154928377,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Leadership_Avg,4.25926397993253e-09,0.4154834240525844,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Status_Score,4.4017198651534915e-11,0.17057778758887118,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,China,Warmth_Score,7.766376725845942e-12,0.0008836196955478562,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Hireability_Score,1.1276526727470863e-09,4.542156204644698e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Competence_Score,0.0,3.2208559121719576e-13,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Fit_Score,7.766376725845942e-12,5.926693622351425e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Performance_Score,7.766376725845942e-12,0.00034582468295788014,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,7.766376725845856e-12,0.0001723257840670719,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Status_Score,7.766376725845942e-12,0.0005111474880951858,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Agentic,USA,Warmth_Score,0.0,1.0508858075442324e-07,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Hireability_Score,1.9263885276129072e-10,9.028332650581341e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Competence_Score,4.4017198651534915e-11,3.82644754688955e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Fit_Score,9.387908037913743e-11,9.496912095315503e-08,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Performance_Score,5.981489887632116e-10,0.0005888263391650326,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Leadership_Avg,5.981489887632116e-10,0.019463449167730587,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Status_Score,5.981489887632116e-10,0.0013774586590566663,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,China,Warmth_Score,0.0,0.0002536767358712525,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Hireability_Score,5.981489887632116e-10,0.0017916347753897971,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Competence_Score,4.4017198651534915e-11,0.14131413671102977,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Fit_Score,1.1276526727470863e-09,0.0003811677058507955,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,1.8247534963244882e-05,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Leadership_Avg,2.804327878319703e-09,0.1291237450173271,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Status_Score,1.7832852553163657e-10,0.030607295813091774,False
standard,Project Management / Programme Management,Singapore,Balanced,Senior-Level,Communal,USA,Warmth_Score,4.432146465667962e-09,0.20417987564271323,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Hireability_Score,5.981489887632116e-10,0.0035017301010158335,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Competence_Score,7.766376725845856e-12,0.0005710207967952379,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Fit_Score,5.981489887632116e-10,0.0010522820576045365,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Performance_Score,5.981489887632116e-10,0.0001815565246386759,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Leadership_Avg,1.803187030677128e-10,0.0004612118195586185,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Status_Score,0.0,4.761382028861544e-09,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,China,Warmth_Score,7.766376725845942e-12,0.0005735388868177718,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Hireability_Score,1.6643906775360404e-08,0.04067900568472875,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Competence_Score,0.0,2.995808480297282e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Fit_Score,0.0,3.816778273697162e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Performance_Score,0.0,0.00015447668303053368,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,2.087047240781379e-08,0.007875376291975902,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Status_Score,0.0,7.0951993547395075e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Agentic,USA,Warmth_Score,1.7832852553163657e-10,0.002408094039961563,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Hireability_Score,4.4017198651534915e-11,1.0866718046578504e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Competence_Score,0.0,9.665203789584396e-07,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Fit_Score,4.4017198651534915e-11,2.2393199398919487e-11,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Performance_Score,4.4017198651534915e-11,6.8523607610829975e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Leadership_Avg,1.6643906775360526e-08,0.00366929302542538,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Status_Score,7.766376725845942e-12,1.0611282135035387e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,China,Warmth_Score,7.766376725845856e-12,1.2967755744490424e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Hireability_Score,4.432146465667962e-09,0.22542871309373638,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Competence_Score,0.0,0.09662482812470688,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Fit_Score,4.4017198651534915e-11,0.0024593046524837184,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,0.05988877431837564,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Leadership_Avg,1.436531438186679e-08,0.013800046213217558,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Status_Score,4.4017198651534915e-11,0.0024821149854659524,False
standard,Project Management / Programme Management,Singapore,Neutral,Entry-Level,Communal,USA,Warmth_Score,1.7324497589408543e-09,0.07410586179189627,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Hireability_Score,4.4017198651534915e-11,0.013084660038844143,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Competence_Score,0.0,3.2083830830393634e-07,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Fit_Score,4.4017198651534915e-11,0.01988075844366472,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Performance_Score,4.4017198651534915e-11,0.00043643655908069846,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Leadership_Avg,2.448354393497411e-10,0.006770478543478262,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Status_Score,4.4017198651534915e-11,0.025272825908289758,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,China,Warmth_Score,0.0,7.371076710583657e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Hireability_Score,1.7324497589408543e-09,0.008755912237805473,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Competence_Score,0.0,0.0010685574442951637,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Fit_Score,0.0,1.8151877744349924e-07,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Performance_Score,0.0,3.083000488523034e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,4.4017198651534456e-11,1.583937030935133e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Status_Score,0.0,1.7014399755620296e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Agentic,USA,Warmth_Score,1.7832852553163528e-10,0.12939902889142554,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Hireability_Score,5.981489887632116e-10,0.16652370118623497,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Competence_Score,4.4017198651534915e-11,0.011835159721259968,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Fit_Score,4.4017198651534915e-11,9.628997995408287e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Performance_Score,1.0146373947552326e-08,0.39821303482458714,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Leadership_Avg,1.727652169381012e-08,0.30319656219988433,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Status_Score,1.7324497589408543e-09,0.22594233367420902,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,China,Warmth_Score,0.0,3.9437448059757036e-07,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Hireability_Score,1.7324497589408543e-09,0.008200893695922352,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Competence_Score,0.0,1.025532444698854e-08,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Fit_Score,4.4017198651534915e-11,2.282310888480365e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Performance_Score,4.4017198651534915e-11,6.152451360898291e-06,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Leadership_Avg,1.3165788781845113e-10,4.321442421824678e-05,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Status_Score,0.0,0.00020218208353526258,False
standard,Project Management / Programme Management,Singapore,Neutral,Senior-Level,Communal,USA,Warmth_Score,4.432146465667962e-09,0.0977418220700159,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Hireability_Score,1.7324497589408543e-09,0.0013388360416753046,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Competence_Score,7.766376725845856e-12,3.756068246864088e-10,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Fit_Score,1.7832852553163528e-10,1.505035829973075e-06,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Performance_Score,1.1276526727470863e-09,0.0002325776324176551,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Leadership_Avg,1.1276526727470863e-09,0.01235299377558581,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Status_Score,0.0,6.047964187992773e-07,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,China,Warmth_Score,7.766376725845942e-12,0.007380828588312331,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Hireability_Score,1.7324497589408543e-09,0.02345006720268086,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Competence_Score,0.0,0.16823615635236586,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Fit_Score,0.0,0.00015197642102108506,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Performance_Score,0.0,0.0007326335083944351,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Leadership_Avg,3.1232359332895136e-09,7.524949356454954e-05,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Status_Score,0.0,0.0332637096328024,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Agentic,USA,Warmth_Score,7.766376725845856e-12,0.21699036329191035,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Hireability_Score,5.981489887632116e-10,0.006359874438833848,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Competence_Score,0.0,6.486352778837215e-07,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Fit_Score,5.981489887632116e-10,0.00027539414042760253,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Performance_Score,5.981489887632116e-10,0.0018536504786257288,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Leadership_Avg,7.213318587261338e-10,0.06233368633624962,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Status_Score,0.0,0.0013954202967744864,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,China,Warmth_Score,0.0,2.519739955905458e-06,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Hireability_Score,5.981489887632116e-10,0.003121162950270802,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Competence_Score,7.766376725845942e-12,0.14131413671102966,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Fit_Score,7.766376725845942e-12,8.899193433355352e-05,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Performance_Score,7.766376725845942e-12,0.0016861741099434711,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Leadership_Avg,8.548216777110858e-09,0.00012705811042428933,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.00029546495104601153,False
standard,Project Management / Programme Management,USA,Balanced,Entry-Level,Communal,USA,Warmth_Score,1.43296270275307e-07,0.4463463983608922,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Hireability_Score,0.0,2.686670734367172e-07,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Competence_Score,0.0,0.002832251255376539,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Fit_Score,4.4017198651534915e-11,0.009422661045490032,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Performance_Score,7.766376725845942e-12,1.4282546879967182e-05,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Leadership_Avg,5.889851206586078e-09,0.15499901054815682,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Status_Score,7.766376725845942e-12,0.021165082462436396,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,China,Warmth_Score,0.0,0.00021282737577086762,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Hireability_Score,1.8231743635890713e-07,0.04394767570947236,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Competence_Score,0.0,1.618745144242985e-08,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Fit_Score,7.766376725845942e-12,0.0017789995973620763,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Performance_Score,7.766376725845942e-12,1.892523876038209e-05,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,7.766376725845856e-12,3.13654769414995e-06,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Status_Score,7.766376725845942e-12,0.013220469461497361,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Agentic,USA,Warmth_Score,0.0,3.0276658011782116e-07,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Hireability_Score,4.4017198651534915e-11,0.14593874457736375,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Competence_Score,4.4017198651534915e-11,0.0020246650832075976,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Fit_Score,0.0,0.0037859532781058473,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Performance_Score,7.766376725845856e-12,0.0007685601480583469,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Leadership_Avg,7.766376725845856e-12,0.015370917246508426,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Status_Score,4.4017198651534915e-11,0.08451916117815278,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,China,Warmth_Score,0.0,7.345104157524902e-05,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,7.563926247308895e-09,0.03607717009328582,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,4.4017198651534915e-11,0.00470860272543233,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,1.7832852553163657e-10,0.04960970460957815,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,1.7832852553163657e-10,1.5548204228604854e-05,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,2.0861717148890234e-10,0.031147509427847907,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Status_Score,1.7832852553163657e-10,0.06178752331050963,False
standard,Project Management / Programme Management,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,1.7324497589408543e-09,0.06965949127856372,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Hireability_Score,2.0942965174732143e-08,5.600735702245362e-07,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Competence_Score,7.766376725845856e-12,7.305476554738084e-06,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Fit_Score,4.432146465667962e-09,0.002323301922704439,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Performance_Score,4.8081231420595115e-09,2.5411609403002542e-06,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Leadership_Avg,1.5154069376991118e-09,1.0273540651823941e-08,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Status_Score,7.766376725845942e-12,8.635791942382366e-11,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,China,Warmth_Score,4.4017198651534915e-11,0.0005835494809353274,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Hireability_Score,2.0942965174732143e-08,0.8557861937816859,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Competence_Score,0.0,0.0007614266904553342,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Fit_Score,0.0,0.003027868790077415,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Performance_Score,0.0,0.005151852024729766,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Leadership_Avg,3.849909651219476e-10,0.00035599366603665587,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Status_Score,0.0,0.0017862707382234795,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Agentic,USA,Warmth_Score,1.0146373947552326e-08,0.10615206780401812,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Hireability_Score,1.7324497589408543e-09,0.005996459268237368,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Competence_Score,0.0,4.257364214668719e-05,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Fit_Score,5.981489887632116e-10,0.09795219404937572,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Performance_Score,1.7324497589408543e-09,0.0005934082859944639,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Leadership_Avg,7.686236314227154e-09,0.0726122245723814,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Status_Score,0.0,2.8453810774662915e-07,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,China,Warmth_Score,4.4017198651534915e-11,0.0008153594745291027,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Hireability_Score,1.0232811721894976e-07,0.9126233084773273,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Competence_Score,0.0,0.00027642774027114656,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Fit_Score,7.766376725845942e-12,0.002647427526035982,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Performance_Score,7.766376725845942e-12,0.017742981626131044,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Leadership_Avg,1.4735707610492133e-10,0.006863971252128662,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Status_Score,7.766376725845942e-12,0.014840065566394597,False
standard,Project Management / Programme Management,USA,Neutral,Entry-Level,Communal,USA,Warmth_Score,1.7324497589408543e-09,0.8848447166234674,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Hireability_Score,0.0,0.0005736948240551116,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Competence_Score,0.0,2.5089067928714484e-08,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Fit_Score,1.7832852553163657e-10,0.07804919075013499,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Performance_Score,7.766376725845942e-12,0.0013062800945327793,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Leadership_Avg,1.5462940248882724e-09,0.0013725358802539986,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Status_Score,7.766376725845942e-12,1.924504853979177e-09,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,China,Warmth_Score,0.0,0.0033107000588457783,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Hireability_Score,1.1276526727470863e-09,0.04869801873755107,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Competence_Score,0.0,0.0010072857317701429,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Fit_Score,0.0,2.265292992879411e-07,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Performance_Score,0.0,2.8639829647258726e-06,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Leadership_Avg,7.766376725845856e-12,9.42021936874956e-08,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Status_Score,0.0,1.0733029962759459e-05,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Agentic,USA,Warmth_Score,7.766376725845942e-12,0.04476036661413503,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Hireability_Score,5.981489887632116e-10,0.5640869726853918,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Competence_Score,0.0,0.009826011456136692,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Fit_Score,0.0,0.07896798546692319,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Performance_Score,1.7832852553163528e-10,0.014112548543016358,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Leadership_Avg,2.282567371523369e-10,0.7783972296825417,False
standard,Project Management / Programme Management,USA,Neutral,Senior-Level,Communal,China,Status_Score,1.7832852553163528e-10,0.8651405240907508,False
